# kapture format: 1.1
# X, Y, Z, R, G, B
2.956310000000000215e+00,2.907529999999999948e+00,1.577229999999999954e+01,6.400000000000000000e+01,6.800000000000000000e+01,7.000000000000000000e+01
3.031639999999999890e+00,2.869460000000000122e+00,1.581739999999999924e+01,6.600000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01
3.031870000000000065e+00,2.866999999999999993e+00,1.581809999999999938e+01,6.600000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01
1.917300000000000004e+00,2.845639999999999947e+00,1.548320000000000007e+01,1.190000000000000000e+02,1.220000000000000000e+02,1.270000000000000000e+02
-2.032820000000000071e+00,2.729839999999999822e+00,1.397489999999999988e+01,1.060000000000000000e+02,1.090000000000000000e+02,9.800000000000000000e+01
-2.032820000000000071e+00,2.729839999999999822e+00,1.397489999999999988e+01,1.060000000000000000e+02,1.090000000000000000e+02,9.800000000000000000e+01
-2.385740000000000194e+00,2.699019999999999975e+00,1.380259999999999998e+01,9.500000000000000000e+01,1.100000000000000000e+02,1.130000000000000000e+02
-2.933710000000000040e+00,2.697900000000000187e+00,1.357310000000000016e+01,6.500000000000000000e+01,7.000000000000000000e+01,6.300000000000000000e+01
1.493020000000000014e+00,2.693309999999999871e+00,1.540370000000000061e+01,7.400000000000000000e+01,7.400000000000000000e+01,6.600000000000000000e+01
1.493020000000000014e+00,2.693309999999999871e+00,1.540370000000000061e+01,7.400000000000000000e+01,7.400000000000000000e+01,6.600000000000000000e+01
3.375840000000000174e+00,2.635159999999999947e+00,1.603430000000000177e+01,1.120000000000000000e+02,1.230000000000000000e+02,1.270000000000000000e+02
1.576600000000000001e+00,2.535499999999999865e+00,1.548509999999999920e+01,7.600000000000000000e+01,8.400000000000000000e+01,8.700000000000000000e+01
8.023960000000000647e+00,2.607829999999999870e+00,2.463380000000000081e+01,1.960000000000000000e+02,1.860000000000000000e+02,1.760000000000000000e+02
3.292549999999999866e+00,2.342569999999999819e+00,1.613550000000000040e+01,5.800000000000000000e+01,6.800000000000000000e+01,6.900000000000000000e+01
3.428929999999999811e+00,2.219720000000000137e+00,1.622560000000000002e+01,7.400000000000000000e+01,7.300000000000000000e+01,6.800000000000000000e+01
2.355799999999999894e+00,2.197080000000000144e+00,1.591440000000000055e+01,6.100000000000000000e+01,6.300000000000000000e+01,6.800000000000000000e+01
1.971100000000000074e+00,2.116449999999999942e+00,1.576740000000000030e+01,6.300000000000000000e+01,7.300000000000000000e+01,7.500000000000000000e+01
1.649219999999999908e+00,2.064449999999999896e+00,1.567639999999999922e+01,6.400000000000000000e+01,7.300000000000000000e+01,7.800000000000000000e+01
1.330240000000000089e+00,2.008140000000000036e+00,1.558370000000000033e+01,5.900000000000000000e+01,6.900000000000000000e+01,6.800000000000000000e+01
1.250950000000000006e+00,1.992779999999999996e+00,1.555080000000000062e+01,5.700000000000000000e+01,6.400000000000000000e+01,6.700000000000000000e+01
4.223049999999999748e+00,1.942390000000000061e+00,1.660750000000000171e+01,1.130000000000000000e+02,1.220000000000000000e+02,1.250000000000000000e+02
3.032890000000000086e+00,1.805399999999999894e+00,1.625669999999999860e+01,7.200000000000000000e+01,6.600000000000000000e+01,5.400000000000000000e+01
1.992909999999999959e+00,1.778299999999999992e+00,1.588400000000000034e+01,6.500000000000000000e+01,6.500000000000000000e+01,6.300000000000000000e+01
1.709729999999999972e+00,1.792650000000000077e+00,1.577779999999999916e+01,5.900000000000000000e+01,5.900000000000000000e+01,5.900000000000000000e+01
2.222820000000000018e+00,1.727479999999999905e+00,1.599140000000000050e+01,6.100000000000000000e+01,5.100000000000000000e+01,4.200000000000000000e+01
2.726729999999999876e+00,1.632160000000000055e+00,1.621150000000000091e+01,7.000000000000000000e+01,6.800000000000000000e+01,5.600000000000000000e+01
3.872710000000000097e+00,1.525919999999999943e+00,1.662959999999999994e+01,2.500000000000000000e+01,3.500000000000000000e+01,3.600000000000000000e+01
3.117970000000000130e+00,1.521500000000000075e+00,1.640060000000000073e+01,6.500000000000000000e+01,6.600000000000000000e+01,7.000000000000000000e+01
1.656409999999999938e+00,1.477119999999999989e+00,1.586369999999999969e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.700000000000000000e+01
2.011080000000000201e+00,1.467319999999999958e+00,1.599210000000000065e+01,6.200000000000000000e+01,6.300000000000000000e+01,5.300000000000000000e+01
1.721870000000000012e+00,1.442239999999999966e+00,1.589240000000000030e+01,1.160000000000000000e+02,1.170000000000000000e+02,1.210000000000000000e+02
1.093089999999999895e+00,1.385529999999999928e+00,1.567399999999999949e+01,5.500000000000000000e+01,5.400000000000000000e+01,5.700000000000000000e+01
4.842500000000000138e-01,1.311819999999999986e+00,1.546979999999999933e+01,1.060000000000000000e+02,1.100000000000000000e+02,1.110000000000000000e+02
1.869590000000000085e+00,1.272070000000000034e+00,1.599370000000000047e+01,7.900000000000000000e+01,8.000000000000000000e+01,7.400000000000000000e+01
1.256619999999999959e-01,1.282920000000000060e+00,1.532010000000000005e+01,7.700000000000000000e+01,7.900000000000000000e+01,8.400000000000000000e+01
2.988389999999999880e+00,1.071150000000000047e+00,1.650349999999999895e+01,7.700000000000000000e+01,8.100000000000000000e+01,8.600000000000000000e+01
3.175460000000000171e+00,1.054130000000000011e+00,1.659069999999999823e+01,7.300000000000000000e+01,7.800000000000000000e+01,8.200000000000000000e+01
8.891839999999999744e-01,1.099469999999999947e+00,1.568009999999999948e+01,5.500000000000000000e+01,5.600000000000000000e+01,5.800000000000000000e+01
5.499810000000000088e+00,9.589290000000000314e-01,1.740500000000000114e+01,1.000000000000000000e+02,1.120000000000000000e+02,1.140000000000000000e+02
2.319449999999999790e+00,1.033600000000000074e+00,1.628209999999999980e+01,9.600000000000000000e+01,9.400000000000000000e+01,8.200000000000000000e+01
2.363379999999999814e+00,9.476879999999999749e-01,1.630539999999999878e+01,7.000000000000000000e+01,6.600000000000000000e+01,5.400000000000000000e+01
2.070980000000000043e+00,9.636270000000000113e-01,1.618270000000000053e+01,7.700000000000000000e+01,7.700000000000000000e+01,7.700000000000000000e+01
3.062980000000000036e+00,8.361300000000000399e-01,1.661120000000000019e+01,6.000000000000000000e+01,6.500000000000000000e+01,6.900000000000000000e+01
1.358819999999999917e+00,8.903990000000000515e-01,1.592730000000000068e+01,1.140000000000000000e+02,1.230000000000000000e+02,1.220000000000000000e+02
-1.511800000000000033e+00,9.437480000000000313e-01,1.460779999999999923e+01,9.000000000000000000e+01,9.900000000000000000e+01,1.040000000000000000e+02
-1.511800000000000033e+00,9.437480000000000313e-01,1.460779999999999923e+01,9.000000000000000000e+01,9.900000000000000000e+01,1.040000000000000000e+02
1.849290000000000100e+00,7.520170000000000465e-01,1.615319999999999823e+01,8.600000000000000000e+01,8.800000000000000000e+01,8.500000000000000000e+01
-3.461320000000000174e+00,9.219779999999999642e-01,1.365010000000000012e+01,9.300000000000000000e+01,1.070000000000000000e+02,1.140000000000000000e+02
-1.245720000000000027e+01,-4.744979999999999754e-01,2.870700000000000074e+01,1.150000000000000000e+02,1.240000000000000000e+02,6.400000000000000000e+01
-1.162560000000000038e+00,7.620820000000000372e-01,1.481209999999999916e+01,7.300000000000000000e+01,8.300000000000000000e+01,9.200000000000000000e+01
-1.162679999999999936e+00,7.622609999999999664e-01,1.481230000000000047e+01,7.300000000000000000e+01,8.300000000000000000e+01,9.200000000000000000e+01
4.699710000000000276e-01,6.704999999999999849e-01,1.559329999999999927e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01
1.732809999999999961e+00,6.075639999999999930e-01,1.616240000000000165e+01,8.100000000000000000e+01,8.300000000000000000e+01,8.400000000000000000e+01
-2.464409999999999989e+00,7.854179999999999495e-01,1.418979999999999997e+01,2.320000000000000000e+02,2.510000000000000000e+02,2.550000000000000000e+02
-2.464409999999999989e+00,7.854179999999999495e-01,1.418979999999999997e+01,2.320000000000000000e+02,2.510000000000000000e+02,2.550000000000000000e+02
-1.403829999999999956e+01,-6.792749999999999622e-01,2.899030000000000129e+01,1.090000000000000000e+02,1.040000000000000000e+02,7.100000000000000000e+01
2.247829999999999995e+00,5.390989999999999949e-01,1.638390000000000057e+01,1.780000000000000000e+02,1.800000000000000000e+02,1.720000000000000000e+02
1.771919999999999940e+00,4.895800000000000152e-01,1.621049999999999969e+01,7.500000000000000000e+01,8.300000000000000000e+01,8.600000000000000000e+01
-3.191240000000000077e+00,7.236609999999999987e-01,1.386239999999999917e+01,8.200000000000000000e+01,9.400000000000000000e+01,1.060000000000000000e+02
8.030589999999999673e-01,5.264520000000000310e-01,1.577350000000000030e+01,9.100000000000000000e+01,9.100000000000000000e+01,9.600000000000000000e+01
-7.166919999999999957e-01,5.740229999999999499e-01,1.506680000000000064e+01,2.350000000000000000e+02,2.420000000000000000e+02,2.500000000000000000e+02
-1.458980000000000032e+01,-9.565900000000000514e-01,2.920309999999999917e+01,1.160000000000000000e+02,1.080000000000000000e+02,7.200000000000000000e+01
-7.265989999999999949e-01,5.110430000000000250e-01,1.506799999999999962e+01,9.600000000000000000e+01,1.070000000000000000e+02,1.130000000000000000e+02
-1.585919999999999996e+00,5.247009999999999730e-01,1.465399999999999991e+01,1.740000000000000000e+02,1.920000000000000000e+02,1.950000000000000000e+02
-1.659149999999999903e+00,5.258300000000000196e-01,1.461860000000000070e+01,1.620000000000000000e+02,1.770000000000000000e+02,1.840000000000000000e+02
-1.788580000000000059e+00,4.900360000000000271e-01,1.455770000000000053e+01,1.700000000000000000e+02,1.880000000000000000e+02,1.950000000000000000e+02
-1.359730000000000061e+01,-1.211710000000000065e+00,2.942699999999999960e+01,1.580000000000000000e+02,1.560000000000000000e+02,1.350000000000000000e+02
7.413159999999999750e-01,2.643960000000000199e-01,1.579870000000000019e+01,4.500000000000000000e+01,4.600000000000000000e+01,4.800000000000000000e+01
-2.871109999999999829e+00,4.867259999999999920e-01,1.404780000000000051e+01,5.800000000000000000e+01,7.600000000000000000e+01,8.300000000000000000e+01
-2.148519999999999985e+00,3.455150000000000166e-01,1.444759999999999955e+01,7.000000000000000000e+01,8.300000000000000000e+01,9.100000000000000000e+01
-1.038300000000000001e+00,2.675540000000000140e-01,1.498329999999999984e+01,9.300000000000000000e+01,1.060000000000000000e+02,1.150000000000000000e+02
-1.288630000000000031e+01,-1.625950000000000006e+00,2.974889999999999901e+01,9.300000000000000000e+01,9.700000000000000000e+01,6.600000000000000000e+01
1.525689999999999991e+00,7.156629999999999936e-02,1.619750000000000156e+01,1.280000000000000000e+02,1.330000000000000000e+02,1.260000000000000000e+02
5.139500000000000179e-01,1.289369999999999961e-01,1.572390000000000043e+01,7.200000000000000000e+01,7.100000000000000000e+01,7.600000000000000000e+01
-4.218319999999999848e-01,1.589889999999999914e-01,1.528940000000000055e+01,6.500000000000000000e+01,7.500000000000000000e+01,8.400000000000000000e+01
-4.218319999999999848e-01,1.589889999999999914e-01,1.528940000000000055e+01,6.500000000000000000e+01,7.500000000000000000e+01,8.400000000000000000e+01
-1.528550000000000075e+01,-1.574440000000000062e+00,2.860709999999999908e+01,1.790000000000000000e+02,1.820000000000000000e+02,1.650000000000000000e+02
-1.365939999999999976e+01,-1.776860000000000106e+00,2.993140000000000001e+01,1.770000000000000000e+02,1.700000000000000000e+02,1.540000000000000000e+02
-1.395129999999999981e+01,-1.797530000000000072e+00,2.996290000000000120e+01,1.710000000000000000e+02,1.640000000000000000e+02,1.460000000000000000e+02
-7.445469999999999589e-01,8.668299999999999617e-02,1.516419999999999924e+01,7.300000000000000000e+01,8.300000000000000000e+01,9.200000000000000000e+01
-1.394219999999999970e+01,-2.064249999999999918e+00,3.005239999999999867e+01,1.710000000000000000e+02,1.760000000000000000e+02,1.580000000000000000e+02
-1.311749999999999972e+01,-2.377149999999999874e+00,3.039359999999999928e+01,1.630000000000000000e+02,1.530000000000000000e+02,1.440000000000000000e+02
7.359139999999999571e-01,-3.150339999999999807e-01,1.589630000000000010e+01,6.000000000000000000e+01,6.200000000000000000e+01,5.700000000000000000e+01
-2.014850000000000030e+00,-2.233789999999999942e-01,1.399329999999999963e+01,1.480000000000000000e+02,1.680000000000000000e+02,1.750000000000000000e+02
-2.072010000000000129e+00,-2.201410000000000033e-01,1.399130000000000074e+01,2.270000000000000000e+02,2.480000000000000000e+02,2.530000000000000000e+02
-1.686240000000000094e+01,-3.437609999999999832e+00,3.264800000000000324e+01,7.600000000000000000e+01,8.300000000000000000e+01,3.900000000000000000e+01
-2.083009999999999806e+00,-3.163099999999999801e-01,1.401099999999999923e+01,1.710000000000000000e+02,1.910000000000000000e+02,1.960000000000000000e+02
-9.331820000000000448e+00,-3.562840000000000007e+00,3.121130000000000138e+01,8.000000000000000000e+01,9.800000000000000000e+01,5.100000000000000000e+01
-9.612230000000000274e+00,-4.190089999999999648e+00,3.175570000000000093e+01,8.900000000000000000e+01,1.110000000000000000e+02,6.200000000000000000e+01
-1.049879999999999924e+01,-4.213420000000000165e+00,3.189910000000000068e+01,5.000000000000000000e+01,5.400000000000000000e+01,4.100000000000000000e+01
-1.093650000000000055e+01,-4.212519999999999598e+00,3.162630000000000052e+01,6.600000000000000000e+01,7.900000000000000000e+01,3.500000000000000000e+01
-1.112439999999999962e+01,-4.588300000000000267e+00,3.093769999999999953e+01,6.000000000000000000e+01,6.300000000000000000e+01,3.300000000000000000e+01
-1.150489999999999924e+01,-5.408179999999999765e+00,3.394700000000000273e+01,7.500000000000000000e+01,8.900000000000000000e+01,4.000000000000000000e+01
7.376110000000000166e-01,-1.346219999999999972e+00,1.502749999999999986e+01,8.400000000000000000e+01,8.600000000000000000e+01,7.600000000000000000e+01
-1.081959999999999944e+01,-6.963849999999999874e+00,3.534980000000000189e+01,1.140000000000000000e+02,1.100000000000000000e+02,7.200000000000000000e+01
-3.415620000000000100e+00,-7.510349999999999859e+00,3.488730000000000331e+01,8.000000000000000000e+01,6.400000000000000000e+01,5.600000000000000000e+01
-1.580799999999999983e+00,6.046219999999999928e+00,1.304860000000000042e+01,1.050000000000000000e+02,1.160000000000000000e+02,1.190000000000000000e+02
-1.891180000000000083e+00,5.998949999999999783e+00,1.297719999999999985e+01,7.700000000000000000e+01,9.100000000000000000e+01,9.400000000000000000e+01
-1.890460000000000029e+00,5.997489999999999988e+00,1.297540000000000049e+01,7.700000000000000000e+01,9.100000000000000000e+01,9.400000000000000000e+01
-3.059530000000000083e+00,5.888690000000000424e+00,1.261969999999999992e+01,1.170000000000000000e+02,1.240000000000000000e+02,1.240000000000000000e+02
-1.847779999999999978e+00,5.989160000000000039e+00,1.299579999999999913e+01,1.060000000000000000e+02,1.170000000000000000e+02,1.220000000000000000e+02
-2.658580000000000165e+00,5.910730000000000040e+00,1.275619999999999976e+01,5.400000000000000000e+01,5.700000000000000000e+01,6.200000000000000000e+01
3.826669999999999794e-01,6.786719999999999864e+00,1.663690000000000069e+01,1.920000000000000000e+02,1.990000000000000000e+02,1.900000000000000000e+02
-1.662209999999999965e+00,5.815470000000000361e+00,1.312010000000000076e+01,5.100000000000000000e+01,5.600000000000000000e+01,5.900000000000000000e+01
7.177940000000000431e-01,6.631029999999999980e+00,1.675529999999999831e+01,1.760000000000000000e+02,1.750000000000000000e+02,1.700000000000000000e+02
-1.362959999999999949e+00,5.639459999999999695e+00,1.329579999999999984e+01,6.700000000000000000e+01,6.600000000000000000e+01,6.100000000000000000e+01
-1.276359999999999939e+00,5.585679999999999978e+00,1.333500000000000085e+01,7.700000000000000000e+01,8.100000000000000000e+01,8.000000000000000000e+01
-1.428549999999999986e+00,5.513029999999999653e+00,1.332479999999999976e+01,9.000000000000000000e+01,9.300000000000000000e+01,9.100000000000000000e+01
-1.588310000000000111e+00,5.493900000000000006e+00,1.328369999999999962e+01,6.300000000000000000e+01,6.400000000000000000e+01,6.100000000000000000e+01
-3.114209999999999923e+00,5.344359999999999999e+00,1.275760000000000005e+01,6.900000000000000000e+01,7.900000000000000000e+01,8.000000000000000000e+01
1.023770000000000069e+00,6.348980000000000068e+00,1.698270000000000124e+01,1.500000000000000000e+02,1.510000000000000000e+02,1.460000000000000000e+02
-1.544440000000000035e+00,5.455090000000000217e+00,1.331690000000000040e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01
-1.545179999999999998e+00,5.453920000000000101e+00,1.331859999999999999e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01
-3.095079999999999831e+00,5.305559999999999832e+00,1.279429999999999978e+01,1.840000000000000000e+02,1.940000000000000000e+02,1.990000000000000000e+02
-1.044149999999999912e+00,5.444770000000000110e+00,1.345989999999999931e+01,7.000000000000000000e+01,7.100000000000000000e+01,6.100000000000000000e+01
-1.296810000000000018e+00,5.425769999999999982e+00,1.340409999999999968e+01,1.650000000000000000e+02,1.800000000000000000e+02,1.830000000000000000e+02
-1.296200000000000019e+00,5.424970000000000070e+00,1.340249999999999986e+01,1.650000000000000000e+02,1.800000000000000000e+02,1.830000000000000000e+02
-3.200289999999999857e+00,5.240149999999999864e+00,1.275740000000000052e+01,1.160000000000000000e+02,1.340000000000000000e+02,1.380000000000000000e+02
-1.813730000000000064e+00,5.328030000000000044e+00,1.327120000000000033e+01,1.130000000000000000e+02,1.120000000000000000e+02,1.090000000000000000e+02
-1.813730000000000064e+00,5.328030000000000044e+00,1.327120000000000033e+01,1.130000000000000000e+02,1.120000000000000000e+02,1.090000000000000000e+02
-5.744850000000000234e-01,5.398460000000000036e+00,1.362270000000000003e+01,7.100000000000000000e+01,8.600000000000000000e+01,9.400000000000000000e+01
-9.841389999999999860e-01,5.374740000000000073e+00,1.352790000000000070e+01,7.600000000000000000e+01,7.800000000000000000e+01,7.100000000000000000e+01
-1.961489999999999956e+00,5.279550000000000409e+00,1.323039999999999949e+01,5.700000000000000000e+01,5.900000000000000000e+01,5.600000000000000000e+01
-1.801879999999999926e+00,5.289530000000000065e+00,1.329690000000000083e+01,5.700000000000000000e+01,5.600000000000000000e+01,5.500000000000000000e+01
-8.696970000000000534e-01,5.332460000000000200e+00,1.356520000000000081e+01,1.130000000000000000e+02,1.130000000000000000e+02,9.900000000000000000e+01
-1.220369999999999955e+00,5.305500000000000327e+00,1.346870000000000012e+01,5.200000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01
-1.439009999999999900e+00,5.288230000000000430e+00,1.341029999999999944e+01,6.300000000000000000e+01,7.400000000000000000e+01,7.500000000000000000e+01
-1.349839999999999929e+00,5.269529999999999603e+00,1.345199999999999996e+01,1.100000000000000000e+02,1.190000000000000000e+02,1.250000000000000000e+02
-1.083919999999999995e+00,5.277630000000000265e+00,1.352430000000000021e+01,7.700000000000000000e+01,7.700000000000000000e+01,6.900000000000000000e+01
-3.880640000000000200e-01,5.317580000000000418e+00,1.372470000000000034e+01,1.170000000000000000e+02,1.260000000000000000e+02,1.330000000000000000e+02
-2.053490000000000038e-01,5.324840000000000018e+00,1.379289999999999949e+01,1.560000000000000000e+02,1.680000000000000000e+02,1.670000000000000000e+02
-1.180569999999999897e+00,5.259149999999999991e+00,1.350380000000000003e+01,6.600000000000000000e+01,6.800000000000000000e+01,6.300000000000000000e+01
1.400369999999999893e+00,6.026010000000000311e+00,1.729540000000000077e+01,1.410000000000000000e+02,1.420000000000000000e+02,1.370000000000000000e+02
-2.896779999999999911e-01,5.240359999999999907e+00,1.378739999999999988e+01,1.120000000000000000e+02,1.170000000000000000e+02,1.200000000000000000e+02
-2.964620000000000033e+00,5.019800000000000040e+00,1.292719999999999914e+01,8.700000000000000000e+01,9.500000000000000000e+01,1.010000000000000000e+02
-1.476199999999999957e+00,5.119449999999999612e+00,1.345790000000000042e+01,1.010000000000000000e+02,9.700000000000000000e+01,9.400000000000000000e+01
-1.476199999999999957e+00,5.119449999999999612e+00,1.345790000000000042e+01,1.010000000000000000e+02,9.700000000000000000e+01,9.400000000000000000e+01
-8.580280000000000129e-01,5.094030000000000058e+00,1.368159999999999954e+01,1.120000000000000000e+02,1.120000000000000000e+02,1.080000000000000000e+02
-2.389000000000000012e-01,5.112510000000000332e+00,1.385730000000000040e+01,1.120000000000000000e+02,1.160000000000000000e+02,1.250000000000000000e+02
-1.697219999999999951e+00,5.023290000000000255e+00,1.340489999999999959e+01,9.000000000000000000e+01,8.300000000000000000e+01,7.300000000000000000e+01
-2.207289999999999974e+00,4.647780000000000022e+00,1.333629999999999960e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.000000000000000000e+01
-2.314140000000000086e+00,4.694589999999999819e+00,1.329260000000000019e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.100000000000000000e+01
-4.770710000000000228e+00,-7.817879999999999718e+00,3.543769999999999953e+01,7.700000000000000000e+01,8.700000000000000000e+01,5.000000000000000000e+01
-1.034170000000000034e+00,4.791179999999999772e+00,1.374699999999999989e+01,8.700000000000000000e+01,8.600000000000000000e+01,8.000000000000000000e+01
-4.883849999999999802e+00,-7.442870000000000097e+00,3.510249999999999915e+01,7.900000000000000000e+01,1.040000000000000000e+02,5.500000000000000000e+01
-2.782560000000000144e+00,4.740109999999999602e+00,1.309469999999999956e+01,8.000000000000000000e+01,8.700000000000000000e+01,9.300000000000000000e+01
-5.219020000000000437e+00,-6.713630000000000209e+00,3.446820000000000306e+01,7.400000000000000000e+01,1.010000000000000000e+02,4.800000000000000000e+01
-2.508599999999999941e+00,4.867939999999999934e+00,1.316269999999999918e+01,1.710000000000000000e+02,1.910000000000000000e+02,2.000000000000000000e+02
-2.111520000000000064e+00,-6.312990000000000101e+00,3.317790000000000106e+01,1.000000000000000000e+02,8.600000000000000000e+01,7.300000000000000000e+01
-1.988320000000000087e+00,5.102409999999999890e+00,1.327989999999999959e+01,8.800000000000000000e+01,8.400000000000000000e+01,8.300000000000000000e+01
-1.062069999999999936e+01,-6.244989999999999597e+00,3.462149999999999750e+01,1.110000000000000000e+02,1.190000000000000000e+02,7.100000000000000000e+01
-1.565160000000000107e+00,5.174559999999999604e+00,1.341130000000000067e+01,6.000000000000000000e+01,5.700000000000000000e+01,4.800000000000000000e+01
2.500420000000000087e+00,-2.238799999999999901e+00,1.875730000000000075e+01,1.640000000000000000e+02,1.800000000000000000e+02,1.880000000000000000e+02
-1.370970000000000022e+00,5.213119999999999976e+00,1.346209999999999951e+01,5.700000000000000000e+01,6.500000000000000000e+01,5.900000000000000000e+01
-9.683799999999999741e+00,-5.609359999999999680e+00,3.390709999999999980e+01,7.300000000000000000e+01,1.000000000000000000e+02,4.500000000000000000e+01
-1.462739999999999929e+00,5.396930000000000227e+00,1.336679999999999957e+01,6.000000000000000000e+01,7.000000000000000000e+01,6.900000000000000000e+01
-1.768689999999999984e-01,-1.279500000000000082e+00,1.569979999999999976e+01,1.090000000000000000e+02,1.190000000000000000e+02,1.290000000000000000e+02
-4.587489999999999846e+00,5.434809999999999697e+00,1.330719999999999992e+01,7.800000000000000000e+01,7.300000000000000000e+01,5.100000000000000000e+01
-5.253540000000000293e-02,-9.459859999999999935e-01,1.564610000000000056e+01,6.300000000000000000e+01,7.300000000000000000e+01,8.200000000000000000e+01
-1.440620000000000012e+00,5.467950000000000088e+00,1.335110000000000063e+01,7.100000000000000000e+01,7.500000000000000000e+01,7.600000000000000000e+01
-4.432740000000000014e-01,-8.051930000000000476e-01,1.549160000000000004e+01,1.920000000000000000e+02,2.020000000000000000e+02,2.110000000000000000e+02
-1.259859999999999935e+01,7.864480000000000359e+00,2.094229999999999947e+01,1.650000000000000000e+02,1.530000000000000000e+02,1.390000000000000000e+02
-9.915139999999999176e+00,-3.705029999999999824e+00,3.150499999999999901e+01,1.910000000000000000e+02,1.900000000000000000e+02,1.550000000000000000e+02
-1.900830000000000020e+00,5.963840000000000252e+00,1.298470000000000013e+01,8.200000000000000000e+01,9.500000000000000000e+01,1.030000000000000000e+02
-9.539699999999999847e+00,-3.679860000000000131e+00,3.137659999999999982e+01,6.700000000000000000e+01,8.400000000000000000e+01,4.000000000000000000e+01
2.552059999999999995e+00,-2.316720000000000113e+00,1.877420000000000044e+01,2.270000000000000000e+02,2.380000000000000000e+02,2.410000000000000000e+02
-9.717159999999999798e+00,-3.549640000000000128e+00,3.125390000000000157e+01,1.340000000000000000e+02,1.280000000000000000e+02,1.040000000000000000e+02
2.640089999999999826e+00,-2.176660000000000039e+00,1.869810000000000016e+01,9.000000000000000000e+01,1.000000000000000000e+02,6.900000000000000000e+01
-1.432060000000000066e+01,-3.761309999999999931e+00,3.268690000000000140e+01,1.070000000000000000e+02,1.130000000000000000e+02,7.300000000000000000e+01
-1.557559999999999967e+01,-4.531039999999999957e+00,3.351189999999999714e+01,1.030000000000000000e+02,1.150000000000000000e+02,6.800000000000000000e+01
-1.808099999999999952e+01,-3.123219999999999885e+00,3.238230000000000075e+01,9.200000000000000000e+01,9.500000000000000000e+01,5.000000000000000000e+01
-8.908409999999999940e-02,-9.003700000000000037e-01,1.564310000000000045e+01,2.220000000000000000e+02,2.390000000000000000e+02,2.430000000000000000e+02
-9.553700000000000525e-01,-2.118780000000000108e-01,1.511630000000000074e+01,9.600000000000000000e+01,1.130000000000000000e+02,1.210000000000000000e+02
-1.533339999999999925e+01,-3.510730000000000128e+00,3.257030000000000314e+01,1.170000000000000000e+02,1.100000000000000000e+02,7.100000000000000000e+01
-5.769879999999999454e-01,-1.101020000000000054e-01,1.527609999999999957e+01,2.110000000000000000e+02,2.210000000000000000e+02,2.300000000000000000e+02
-1.895000000000000018e+00,-7.134479999999999988e-02,1.393570000000000064e+01,1.620000000000000000e+02,1.830000000000000000e+02,1.900000000000000000e+02
-5.770070000000000476e-01,-1.107930000000000026e-01,1.527849999999999930e+01,2.110000000000000000e+02,2.210000000000000000e+02,2.300000000000000000e+02
2.028080000000000105e+00,-3.723179999999999823e-01,1.653960000000000008e+01,1.020000000000000000e+02,1.070000000000000000e+02,1.090000000000000000e+02
1.877299999999999969e+00,-2.306640000000000079e-01,1.643209999999999837e+01,8.700000000000000000e+01,9.100000000000000000e+01,9.000000000000000000e+01
2.137640000000000207e+00,-2.498950000000000060e-01,1.656550000000000011e+01,1.130000000000000000e+02,1.210000000000000000e+02,1.230000000000000000e+02
-9.728310000000000013e-01,5.895840000000000108e-02,1.504770000000000074e+01,9.900000000000000000e+01,1.170000000000000000e+02,1.210000000000000000e+02
-1.272810000000000052e-01,-1.776890000000000067e-02,1.544650000000000034e+01,8.200000000000000000e+01,8.300000000000000000e+01,8.500000000000000000e+01
7.991369999999999862e-01,-3.012259999999999938e-02,1.588189999999999991e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01
-6.469479999999999675e-01,2.298169999999999935e-01,1.517249999999999943e+01,7.700000000000000000e+01,8.200000000000000000e+01,9.300000000000000000e+01
-8.544490000000000141e-01,9.406209999999999571e-02,1.511030000000000051e+01,1.140000000000000000e+02,1.240000000000000000e+02,1.330000000000000000e+02
1.300220000000000022e-02,1.983949999999999880e-01,1.546630000000000038e+01,7.400000000000000000e+01,7.400000000000000000e+01,7.200000000000000000e+01
-1.714390000000000081e+00,1.301460000000000117e-01,1.524980000000000047e+01,1.700000000000000000e+01,5.000000000000000000e+01,4.800000000000000000e+01
9.109639999999999960e-01,1.579830000000000123e-01,1.588819999999999943e+01,3.200000000000000000e+01,3.400000000000000000e+01,3.100000000000000000e+01
-8.691520000000000357e-01,1.681680000000000119e-01,1.508539999999999992e+01,1.160000000000000000e+02,1.260000000000000000e+02,1.350000000000000000e+02
-1.304429999999999978e+01,-1.463349999999999929e+00,2.967150000000000176e+01,9.600000000000000000e+01,1.060000000000000000e+02,6.000000000000000000e+01
-2.056200000000000028e+00,3.580610000000000182e-01,1.446480000000000032e+01,1.610000000000000000e+02,1.750000000000000000e+02,1.810000000000000000e+02
