# kapture format: 1.1
# X, Y, Z, R, G, B
2.555851096537978862e+01,2.242080356082619375e+01,1.771337482950607267e+01,1.120000000000000000e+02,9.600000000000000000e+01,7.300000000000000000e+01
2.678763519822864581e+01,2.395017851187100177e+01,1.761039161067886383e+01,4.300000000000000000e+01,3.300000000000000000e+01,2.900000000000000000e+01
2.266151363392264528e+01,3.442228587151539898e+01,1.302907072130300214e+01,1.470000000000000000e+02,1.250000000000000000e+02,1.100000000000000000e+02
1.771056381912679356e+01,3.673918976810945480e+01,2.458777721996026244e+01,6.100000000000000000e+01,5.100000000000000000e+01,4.200000000000000000e+01
2.866605055754943265e+01,3.291008128752398676e+01,1.240748485737217344e+01,1.040000000000000000e+02,9.500000000000000000e+01,9.300000000000000000e+01
2.508463912907618010e+01,1.953583092585599701e+01,1.254372613174089857e+01,3.900000000000000000e+01,3.300000000000000000e+01,3.700000000000000000e+01
2.334745391694023553e+01,3.685548189858160129e+01,2.145728546046987262e+01,5.500000000000000000e+01,5.000000000000000000e+01,5.100000000000000000e+01
1.660549676830707355e+01,3.526834731688186508e+01,2.538602553577944221e+01,8.600000000000000000e+01,8.600000000000000000e+01,7.800000000000000000e+01
2.318877036316105844e+01,3.753621943907695879e+01,2.342944838290125276e+01,1.250000000000000000e+02,1.140000000000000000e+02,9.900000000000000000e+01
2.091248489037096547e+01,3.887985248833832941e+01,2.578886722635852280e+01,2.100000000000000000e+01,1.700000000000000000e+01,1.400000000000000000e+01
2.626963695563288326e+01,2.291136448584791552e+01,1.715477352308867864e+01,1.600000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01
2.539420276137256494e+01,3.402441863592112270e+01,6.821954101139835025e+00,1.060000000000000000e+02,1.030000000000000000e+02,9.600000000000000000e+01
2.845216539745863216e+01,3.519933471609505204e+01,2.834783625171407451e+01,6.800000000000000000e+01,5.000000000000000000e+01,3.700000000000000000e+01
2.858209662463112366e+01,1.838774959090878980e+01,2.406256515841360866e+01,1.080000000000000000e+02,1.050000000000000000e+02,9.800000000000000000e+01
2.502269522368678878e+01,1.883976653806614010e+01,1.655483903335432316e+01,1.290000000000000000e+02,1.190000000000000000e+02,1.090000000000000000e+02
1.852769938455733367e+01,3.770638202821684359e+01,1.661016339813164322e+01,1.290000000000000000e+02,1.240000000000000000e+02,1.180000000000000000e+02
1.946017061688159799e+01,3.762018664658766909e+01,1.863703703147784552e+01,1.080000000000000000e+02,9.400000000000000000e+01,8.400000000000000000e+01
2.533256268382746512e+01,2.116296117160528922e+01,6.199127783117591051e+00,1.660000000000000000e+02,1.590000000000000000e+02,1.490000000000000000e+02
2.292855784625548665e+01,3.794173752655689924e+01,2.492590363913368634e+01,8.500000000000000000e+01,8.200000000000000000e+01,7.300000000000000000e+01
2.417959460447519504e+01,3.649971044194985126e+01,2.170880086675792597e+01,4.700000000000000000e+01,5.900000000000000000e+01,5.100000000000000000e+01
3.105251147449485316e+01,3.030164620829487632e+01,1.917385546648850081e+01,7.300000000000000000e+01,5.400000000000000000e+01,3.900000000000000000e+01
2.461340000556942442e+01,3.714422862742765830e+01,2.518948417304272169e+01,7.700000000000000000e+01,7.700000000000000000e+01,7.700000000000000000e+01
2.852852114281377283e+01,3.400603093858981651e+01,2.192021428089134716e+01,8.900000000000000000e+01,8.500000000000000000e+01,7.300000000000000000e+01
2.533659185316451712e+01,3.361461477654075480e+01,1.470927053649484151e+01,5.800000000000000000e+01,4.700000000000000000e+01,4.300000000000000000e+01
8.126151227230765883e+00,3.174722295757163337e+01,2.090865858376497499e+01,1.610000000000000000e+02,1.470000000000000000e+02,1.320000000000000000e+02
3.017833564903418520e+01,3.223885497581807158e+01,1.383498271057702667e+01,1.150000000000000000e+02,1.110000000000000000e+02,1.020000000000000000e+02
2.551022240202003744e+01,2.115406519080929115e+01,1.391024052150721069e+01,4.300000000000000000e+01,3.600000000000000000e+01,3.600000000000000000e+01
2.428618365000218660e+01,3.511458632396656299e+01,1.621795218460851373e+01,7.300000000000000000e+01,6.300000000000000000e+01,6.100000000000000000e+01
2.554458065722047166e+01,3.605504768303298135e+01,2.406187409362424745e+01,1.030000000000000000e+02,7.800000000000000000e+01,5.200000000000000000e+01
2.706344175241232364e+01,3.574403492396896098e+01,6.361780702221973449e+00,1.400000000000000000e+02,1.390000000000000000e+02,1.270000000000000000e+02
1.007227109921482366e+01,2.855648444879074788e+01,1.524585867470804601e+01,1.380000000000000000e+02,1.220000000000000000e+02,1.080000000000000000e+02
2.338718862212337868e+01,3.438396958803532755e+01,1.199528101059765106e+01,1.200000000000000000e+02,9.800000000000000000e+01,7.600000000000000000e+01
9.515378952893520648e+00,2.849318775018890193e+01,1.473543043428166577e+01,2.330000000000000000e+02,2.180000000000000000e+02,1.970000000000000000e+02
2.454650573834170757e+01,3.739452514979099362e+01,2.550227826454268509e+01,6.900000000000000000e+01,7.100000000000000000e+01,7.000000000000000000e+01
2.966971072655464425e+01,3.381517001554254165e+01,2.427513997156621528e+01,4.300000000000000000e+01,2.800000000000000000e+01,2.400000000000000000e+01
2.866745287492206629e+01,1.928367306268094339e+01,1.644737848531289615e+01,1.210000000000000000e+02,1.160000000000000000e+02,1.100000000000000000e+02
2.393308047463894894e+01,3.710238148617303011e+01,2.354907827610797000e+01,6.600000000000000000e+01,5.800000000000000000e+01,4.900000000000000000e+01
2.687253856999513957e+01,3.564854194446623126e+01,2.465506065455182139e+01,4.400000000000000000e+01,3.000000000000000000e+01,2.900000000000000000e+01
2.381189407687044124e+01,3.364383722269315768e+01,1.904639779165834312e+01,1.330000000000000000e+02,1.210000000000000000e+02,1.080000000000000000e+02
2.032442362710997585e+01,3.831155808424693987e+01,1.597703933840471890e+01,1.120000000000000000e+02,1.060000000000000000e+02,1.070000000000000000e+02
2.719150445607202116e+01,3.485997441950362941e+01,2.201260878319331127e+01,9.600000000000000000e+01,1.000000000000000000e+02,1.040000000000000000e+02
2.219254462220105850e+01,3.547037464492184000e+01,1.611125294694864962e+01,5.400000000000000000e+01,4.300000000000000000e+01,3.900000000000000000e+01
1.646347518843889191e+01,3.443553378511030161e+01,1.028302591068531058e+01,2.460000000000000000e+02,2.320000000000000000e+02,2.050000000000000000e+02
1.195226719544059080e+01,2.917956236752891286e+01,1.945029740669045282e+01,6.000000000000000000e+01,4.900000000000000000e+01,3.900000000000000000e+01
2.664919007112699845e+01,3.480937897352112742e+01,8.374633552066887532e+00,1.600000000000000000e+02,1.540000000000000000e+02,1.400000000000000000e+02
2.405105682986083337e+01,3.489029266314305744e+01,1.149640056903847096e+01,1.500000000000000000e+02,1.390000000000000000e+02,1.320000000000000000e+02
2.912280975324815913e+01,3.395167743131357696e+01,2.301674539483163784e+01,9.900000000000000000e+01,8.300000000000000000e+01,5.900000000000000000e+01
2.111858354231762291e+01,3.691669886513697207e+01,1.592969506115520062e+01,1.110000000000000000e+02,1.030000000000000000e+02,9.400000000000000000e+01
1.091750584941014601e+01,2.932428061349019544e+01,1.403011963850693533e+01,2.320000000000000000e+02,2.150000000000000000e+02,1.920000000000000000e+02
2.131501017701624789e+01,2.620710836994733128e+01,4.976292434899120209e+00,1.000000000000000000e+02,9.900000000000000000e+01,1.040000000000000000e+02
2.736368439257229213e+01,3.236217046974086031e+01,1.920084830990859004e+01,7.600000000000000000e+01,6.100000000000000000e+01,5.300000000000000000e+01
2.560898353842456032e+01,2.150102142764944446e+01,1.686597985982470504e+01,1.190000000000000000e+02,1.120000000000000000e+02,1.020000000000000000e+02
2.021808573928339214e+01,3.707614167346091705e+01,1.288084662420472881e+01,1.090000000000000000e+02,1.100000000000000000e+02,1.200000000000000000e+02
2.360731413079493279e+01,1.879574757403495511e+01,2.059518588787669557e+01,1.620000000000000000e+02,1.550000000000000000e+02,1.450000000000000000e+02
2.687498772562530647e+01,3.240323433077723081e+01,1.944833983837403224e+01,1.370000000000000000e+02,1.250000000000000000e+02,1.170000000000000000e+02
3.037663469538528460e+01,3.203052882224024245e+01,1.374193675495443934e+01,9.100000000000000000e+01,5.600000000000000000e+01,5.200000000000000000e+01
1.289682521853413633e+01,3.070280594749908332e+01,2.301477635697452229e+01,1.340000000000000000e+02,1.260000000000000000e+02,1.240000000000000000e+02
1.089810684095425763e+01,2.893578294626274428e+01,8.599021741298404464e+00,1.090000000000000000e+02,9.900000000000000000e+01,9.000000000000000000e+01
2.546917155146508449e+01,1.953152006077911906e+01,1.236684879522081104e+01,6.200000000000000000e+01,5.400000000000000000e+01,5.200000000000000000e+01
2.539180738574991381e+01,2.136813104440487976e+01,1.717800302848700511e+01,5.100000000000000000e+01,3.900000000000000000e+01,3.700000000000000000e+01
1.008919609635216119e+01,2.795132752682054900e+01,7.923434817599947166e+00,1.650000000000000000e+02,1.560000000000000000e+02,1.450000000000000000e+02
2.905280937315635725e+01,3.317461630011519702e+01,1.198017095451294445e+01,7.400000000000000000e+01,6.600000000000000000e+01,6.300000000000000000e+01
2.673208543864551245e+01,3.465172773223807923e+01,8.650278143257750685e+00,6.100000000000000000e+01,5.100000000000000000e+01,4.900000000000000000e+01
2.374681209486765709e+01,3.750244811056151661e+01,2.560294825419388332e+01,5.200000000000000000e+01,4.400000000000000000e+01,3.300000000000000000e+01
2.847813117045517473e+01,3.428076999354166077e+01,2.315794082689406963e+01,7.000000000000000000e+01,5.700000000000000000e+01,4.700000000000000000e+01
1.719720057935417401e+01,3.664800616255154608e+01,1.505417320799143610e+01,1.120000000000000000e+02,1.010000000000000000e+02,9.100000000000000000e+01
2.842564908026843895e+01,1.836531219622661837e+01,1.975054621277796230e+01,1.500000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01
2.234142552672773263e+01,3.516434206065027723e+01,1.872270160873827294e+01,9.800000000000000000e+01,8.200000000000000000e+01,7.100000000000000000e+01
1.026415590736814565e+01,2.820269969499703677e+01,1.681942609022110346e+01,1.170000000000000000e+02,1.090000000000000000e+02,1.000000000000000000e+02
2.703341906390526717e+01,3.586905000495409013e+01,2.772900568589246006e+01,7.100000000000000000e+01,5.700000000000000000e+01,4.400000000000000000e+01
1.969332006879788821e+01,3.737572362152705097e+01,1.272123784429069637e+01,9.500000000000000000e+01,1.060000000000000000e+02,1.210000000000000000e+02
2.687878063078666102e+01,3.136989029257650330e+01,2.914415247373244355e+01,8.800000000000000000e+01,7.400000000000000000e+01,6.100000000000000000e+01
9.029454320756496344e+00,3.128763005073737347e+01,1.205561770304118951e+01,5.300000000000000000e+01,4.200000000000000000e+01,3.600000000000000000e+01
3.083032629662917046e+01,3.190675754655965690e+01,1.438053647381225630e+01,7.000000000000000000e+01,7.700000000000000000e+01,9.000000000000000000e+01
1.796979059542590562e+01,3.754360184716871629e+01,1.590149442274261560e+01,3.400000000000000000e+01,2.600000000000000000e+01,2.300000000000000000e+01
1.000275848199964024e+01,2.935196980089037666e+01,2.234960336463852215e+01,4.400000000000000000e+01,4.400000000000000000e+01,4.400000000000000000e+01
1.175768822646255174e+01,2.976878010531353169e+01,1.567425354790446335e+01,1.100000000000000000e+02,1.010000000000000000e+02,9.900000000000000000e+01
2.795428623324646722e+01,3.448421879390112821e+01,2.293937567481671280e+01,9.800000000000000000e+01,6.900000000000000000e+01,5.600000000000000000e+01
3.147650191793075081e+01,3.087844543194872315e+01,2.383481623888007306e+01,7.700000000000000000e+01,6.400000000000000000e+01,5.500000000000000000e+01
3.022775321504724744e+01,3.322040967030829961e+01,2.178623414020686511e+01,3.400000000000000000e+01,3.000000000000000000e+01,2.900000000000000000e+01
2.396580336054370619e+01,3.425812650044797181e+01,1.892704516604801768e+01,8.500000000000000000e+01,6.600000000000000000e+01,5.300000000000000000e+01
2.092271826977075477e+01,3.670765382463916637e+01,1.192793175165867225e+01,2.160000000000000000e+02,1.940000000000000000e+02,1.750000000000000000e+02
2.633276474239208298e+01,3.235021177100518486e+01,1.606050505076780155e+01,8.800000000000000000e+01,7.700000000000000000e+01,6.900000000000000000e+01
3.024079586338803693e+01,3.077328724142748584e+01,9.317189876903270829e+00,1.280000000000000000e+02,1.230000000000000000e+02,1.200000000000000000e+02
1.159918639154032682e+01,2.968795967678628500e+01,1.681903965017582081e+01,1.190000000000000000e+02,1.100000000000000000e+02,1.130000000000000000e+02
1.022315401242743604e+01,2.780955644798841675e+01,1.964816511517274478e+01,8.300000000000000000e+01,6.500000000000000000e+01,5.100000000000000000e+01
2.935510666236220700e+01,3.383297045475330123e+01,2.380476456650644224e+01,1.090000000000000000e+02,9.300000000000000000e+01,7.500000000000000000e+01
9.659002773453257973e+00,2.840451612054442165e+01,1.694379610144133963e+01,1.680000000000000000e+02,1.580000000000000000e+02,1.460000000000000000e+02
9.098138227628137287e+00,3.161413238553446803e+01,1.549668193281773654e+01,1.320000000000000000e+02,1.210000000000000000e+02,1.110000000000000000e+02
2.827639550661764645e+01,3.495170579112066633e+01,2.618611964543473292e+01,7.100000000000000000e+01,4.900000000000000000e+01,3.300000000000000000e+01
2.633529609404486038e+01,3.614638253524331901e+01,2.883122072606565922e+01,1.700000000000000000e+01,1.500000000000000000e+01,1.100000000000000000e+01
1.003062707745718640e+01,2.837260094523912102e+01,1.654961414236080586e+01,7.300000000000000000e+01,5.900000000000000000e+01,4.800000000000000000e+01
2.633529609404485328e+01,3.614638253524331191e+01,2.883122072606565212e+01,1.700000000000000000e+01,1.500000000000000000e+01,1.100000000000000000e+01
2.508873904256256893e+01,3.608326518632760838e+01,2.202282915527035811e+01,4.900000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01
2.187562144005414311e+01,3.832999355330718316e+01,2.588736224677810327e+01,5.300000000000000000e+01,5.300000000000000000e+01,5.400000000000000000e+01
8.807095581345716795e+00,3.156689757556210552e+01,1.297453807634248157e+01,6.800000000000000000e+01,4.900000000000000000e+01,4.000000000000000000e+01
1.843186600859529278e+01,3.546569407403759300e+01,2.675885395427531677e+01,6.200000000000000000e+01,4.900000000000000000e+01,4.000000000000000000e+01
2.410417036957342063e+01,1.939054323888916898e+01,2.006428350983815889e+01,5.900000000000000000e+01,4.300000000000000000e+01,3.200000000000000000e+01
2.672859013162155151e+01,3.501326659694858279e+01,2.196696042136566618e+01,1.010000000000000000e+02,1.030000000000000000e+02,1.070000000000000000e+02
8.654632908105352129e+00,3.177803355268597585e+01,1.873803663322153312e+01,1.340000000000000000e+02,1.180000000000000000e+02,1.020000000000000000e+02
1.152914690170137746e+01,2.926060497194171006e+01,1.155608004841004544e+01,1.570000000000000000e+02,1.390000000000000000e+02,1.190000000000000000e+02
2.131760093413915058e+01,3.574381077288309427e+01,1.460609567561524713e+01,1.090000000000000000e+02,9.900000000000000000e+01,9.200000000000000000e+01
1.752856795916492771e+01,3.634165382921426612e+01,2.479530522163260997e+01,1.100000000000000000e+02,1.000000000000000000e+02,9.100000000000000000e+01
3.158476008442429261e+01,3.290058824662059322e+01,2.386237969068108455e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01
2.635024003916324986e+01,3.627060764187095998e+01,2.787168774543996363e+01,6.900000000000000000e+01,5.300000000000000000e+01,4.300000000000000000e+01
2.679839165560995795e+01,3.296323132271617595e+01,1.921616980312099088e+01,7.600000000000000000e+01,6.600000000000000000e+01,5.900000000000000000e+01
2.745320624522091180e+01,3.483998729423841212e+01,2.223104344580635328e+01,4.100000000000000000e+01,5.600000000000000000e+01,5.000000000000000000e+01
2.900650568005885788e+01,3.400229339204312851e+01,2.254369238474533788e+01,6.600000000000000000e+01,5.800000000000000000e+01,4.700000000000000000e+01
2.900650568005885788e+01,3.400229339204312851e+01,2.254369238474533788e+01,6.600000000000000000e+01,5.800000000000000000e+01,4.700000000000000000e+01
9.260529989262190398e+00,2.891388965190780524e+01,1.735005009496319772e+01,6.300000000000000000e+01,5.300000000000000000e+01,4.900000000000000000e+01
2.861526518161698363e+01,1.891478744089672404e+01,2.004023831606285810e+01,2.000000000000000000e+01,1.500000000000000000e+01,9.000000000000000000e+00
2.491133424997019929e+01,1.991913496210863244e+01,1.985391602406890499e+01,1.250000000000000000e+02,1.130000000000000000e+02,9.500000000000000000e+01
2.666416192945800390e+01,2.705824159604641821e+01,2.765751816158413234e+01,8.800000000000000000e+01,7.400000000000000000e+01,6.100000000000000000e+01
2.915814205437024142e+01,3.275026819746913276e+01,1.608449195233834317e+01,7.100000000000000000e+01,6.000000000000000000e+01,5.400000000000000000e+01
2.532916861905103190e+01,3.577500038973220597e+01,2.141744823231886485e+01,7.100000000000000000e+01,5.500000000000000000e+01,5.800000000000000000e+01
2.757128364869853598e+01,3.450474335347560384e+01,2.195421873890786912e+01,9.900000000000000000e+01,9.900000000000000000e+01,1.040000000000000000e+02
1.672970892700110568e+01,3.399624437375537411e+01,2.616733119632464977e+01,3.300000000000000000e+01,3.100000000000000000e+01,3.700000000000000000e+01
2.480800627007374359e+01,1.821308827771014194e+01,2.018992931060337881e+01,9.300000000000000000e+01,8.000000000000000000e+01,6.600000000000000000e+01
1.625500888838123359e+01,3.341548261445358037e+01,2.635332836813571333e+01,1.070000000000000000e+02,9.400000000000000000e+01,8.500000000000000000e+01
2.494328092207034686e+01,1.992000992437971618e+01,6.210522893373942033e+00,1.200000000000000000e+02,1.100000000000000000e+02,1.000000000000000000e+02
3.101595757723129765e+01,2.875221003391514074e+01,1.631667051782216404e+01,6.200000000000000000e+01,5.200000000000000000e+01,4.800000000000000000e+01
2.270168893696354218e+01,3.522488237916319775e+01,1.676802306609049964e+01,1.710000000000000000e+02,1.600000000000000000e+02,1.530000000000000000e+02
2.485100998526885618e+01,1.962453340639764576e+01,1.889911316885713077e+01,1.200000000000000000e+02,1.080000000000000000e+02,9.500000000000000000e+01
2.452691750197205423e+01,3.353171053723264805e+01,2.962660983303059226e+01,5.500000000000000000e+01,4.300000000000000000e+01,3.300000000000000000e+01
1.949036945364363405e+01,3.776761191402469109e+01,1.358317144818383682e+01,8.300000000000000000e+01,9.500000000000000000e+01,1.120000000000000000e+02
2.940295882527928839e+01,3.277186195844823402e+01,1.329176281210887289e+01,1.250000000000000000e+02,1.180000000000000000e+02,1.120000000000000000e+02
1.174665988822393281e+01,2.847739121614335644e+01,4.891547054616552259e+00,1.050000000000000000e+02,9.600000000000000000e+01,8.100000000000000000e+01
2.102273948976985807e+01,3.874992815082492825e+01,2.396791375844590632e+01,1.700000000000000000e+01,1.700000000000000000e+01,1.700000000000000000e+01
3.034797423863482990e+01,3.238285265634438304e+01,1.535926366096300377e+01,8.200000000000000000e+01,6.800000000000000000e+01,5.900000000000000000e+01
2.928518544520828470e+01,3.393312023962459989e+01,2.585013240709134053e+01,9.500000000000000000e+01,8.000000000000000000e+01,5.700000000000000000e+01
2.889388051135285096e+01,3.400515551352813759e+01,2.285760040924128944e+01,1.240000000000000000e+02,1.120000000000000000e+02,9.700000000000000000e+01
2.304942415599675343e+01,3.452217895129544445e+01,1.301722130016034917e+01,2.540000000000000000e+02,2.500000000000000000e+02,2.410000000000000000e+02
2.358844775855282094e+01,3.735317193693160931e+01,2.406005976933525048e+01,5.700000000000000000e+01,3.900000000000000000e+01,2.700000000000000000e+01
9.889956058232698410e+00,2.846715491565688794e+01,1.665862209298354912e+01,1.760000000000000000e+02,1.660000000000000000e+02,1.540000000000000000e+02
2.336597378972150096e+01,3.438441534369699326e+01,1.354370386753165967e+01,1.710000000000000000e+02,1.560000000000000000e+02,1.470000000000000000e+02
2.788363418574708419e+01,3.039484210723166058e+01,2.857344958037771576e+01,3.800000000000000000e+01,2.500000000000000000e+01,1.700000000000000000e+01
2.367720393713760529e+01,3.752197930089801048e+01,2.527169673470599420e+01,5.200000000000000000e+01,4.000000000000000000e+01,3.300000000000000000e+01
2.746973529919454293e+01,3.069335229198624759e+01,2.872747973892857942e+01,1.000000000000000000e+02,8.000000000000000000e+01,6.900000000000000000e+01
2.327891807526533441e+01,3.468337780969820727e+01,1.890010498053254651e+01,8.800000000000000000e+01,7.100000000000000000e+01,5.600000000000000000e+01
2.051115857049650870e+01,3.766369457125626496e+01,1.227563683824028296e+01,1.970000000000000000e+02,1.810000000000000000e+02,1.650000000000000000e+02
3.200622095170250958e+01,3.136657601709868004e+01,1.631157993307365572e+01,1.020000000000000000e+02,9.600000000000000000e+01,9.400000000000000000e+01
1.992504809824212941e+01,3.772367117693728034e+01,1.381003401472511882e+01,7.500000000000000000e+01,8.800000000000000000e+01,1.020000000000000000e+02
2.837854065252921387e+01,1.919046046387109428e+01,1.461374191180683191e+01,1.060000000000000000e+02,9.900000000000000000e+01,8.300000000000000000e+01
1.996439935995934789e+01,3.718721753647081840e+01,1.194948723671634028e+01,1.230000000000000000e+02,1.070000000000000000e+02,9.400000000000000000e+01
1.132374085032149758e+01,2.895702365309728066e+01,6.598128210741002420e+00,2.020000000000000000e+02,1.890000000000000000e+02,1.670000000000000000e+02
2.498385098908517321e+01,3.330115631563829481e+01,1.376961577959630745e+01,1.640000000000000000e+02,1.490000000000000000e+02,1.400000000000000000e+02
2.415111383403207412e+01,1.825978441549877829e+01,5.422430216968158412e+00,1.780000000000000000e+02,1.580000000000000000e+02,1.250000000000000000e+02
1.086297358581336070e+01,2.902922595661944882e+01,6.069463244902016719e+00,9.300000000000000000e+01,8.100000000000000000e+01,6.900000000000000000e+01
2.381355776423775339e+01,3.565624118444101498e+01,8.809282002015732971e+00,2.550000000000000000e+02,2.540000000000000000e+02,2.420000000000000000e+02
2.543319629058324338e+01,2.122404564611062128e+01,1.138586756851464088e+01,9.300000000000000000e+01,7.900000000000000000e+01,7.100000000000000000e+01
2.889309769849769083e+01,3.414975054321086390e+01,2.626070314297475861e+01,3.900000000000000000e+01,2.200000000000000000e+01,1.700000000000000000e+01
3.057209358759395812e+01,3.181098874293385492e+01,1.257327337546617052e+01,1.120000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+02
2.415144075117702371e+01,3.376635146525082831e+01,2.960404231248273277e+01,5.400000000000000000e+01,4.300000000000000000e+01,3.200000000000000000e+01
2.970317642466361718e+01,3.243473403007670441e+01,1.456979355887805205e+01,9.600000000000000000e+01,8.200000000000000000e+01,7.500000000000000000e+01
3.092184855923224873e+01,2.919877073148041191e+01,1.710400395498718851e+01,2.700000000000000000e+01,1.900000000000000000e+01,1.500000000000000000e+01
2.513258640115882869e+01,2.046355875330857899e+01,1.999705627430641286e+01,8.800000000000000000e+01,7.400000000000000000e+01,6.100000000000000000e+01
2.715058069344484082e+01,2.396916873979717977e+01,1.930570995391869360e+01,8.600000000000000000e+01,6.600000000000000000e+01,5.200000000000000000e+01
2.197397974590504077e+01,3.804424326545323964e+01,2.273241081959493926e+01,4.200000000000000000e+01,2.700000000000000000e+01,2.700000000000000000e+01
9.288914544174252441e+00,2.884680422008085898e+01,1.642896728505144921e+01,3.900000000000000000e+01,3.000000000000000000e+01,2.300000000000000000e+01
2.999653829410126349e+01,2.839678276002397439e+01,2.487241706416844522e+01,1.020000000000000000e+02,8.800000000000000000e+01,7.900000000000000000e+01
1.062110706898633694e+01,2.891720345663960146e+01,1.133159261153556940e+01,3.400000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01
2.452106035672971274e+01,3.677581462369304433e+01,2.409678721739746265e+01,6.900000000000000000e+01,5.100000000000000000e+01,4.900000000000000000e+01
2.437683408589956713e+01,1.913682828842047456e+01,1.770759934210078512e+01,2.700000000000000000e+01,2.400000000000000000e+01,2.000000000000000000e+01
2.727105707910378030e+01,3.147644079663137262e+01,1.264771497727741512e+01,1.180000000000000000e+02,1.110000000000000000e+02,1.050000000000000000e+02
2.410417036957342063e+01,1.939054323888916898e+01,2.006428350983815889e+01,5.900000000000000000e+01,4.300000000000000000e+01,3.200000000000000000e+01
2.409690597916329580e+01,3.558907025939462443e+01,8.564826872602615992e+00,9.400000000000000000e+01,8.600000000000000000e+01,7.700000000000000000e+01
2.532916861905103190e+01,3.577500038973220597e+01,2.141744823231886485e+01,7.100000000000000000e+01,5.500000000000000000e+01,5.800000000000000000e+01
2.550840186881033134e+01,3.556792726647385194e+01,2.366313630267048751e+01,9.300000000000000000e+01,7.300000000000000000e+01,4.400000000000000000e+01
1.904551903837928606e+01,3.858190899371026461e+01,1.404823352948447912e+01,1.400000000000000000e+02,1.340000000000000000e+02,1.310000000000000000e+02
2.543934670254524377e+01,3.510809172193400940e+01,7.951219182962831589e+00,1.060000000000000000e+02,1.020000000000000000e+02,9.200000000000000000e+01
2.881710172562134176e+01,1.911132141947851792e+01,1.820006699661118432e+01,4.700000000000000000e+01,3.600000000000000000e+01,2.900000000000000000e+01
2.089800712616862910e+01,3.690625282026356047e+01,1.478813624945561855e+01,9.700000000000000000e+01,8.400000000000000000e+01,7.100000000000000000e+01
2.486005139104497630e+01,1.869956476977659321e+01,1.919628259829659811e+01,1.220000000000000000e+02,1.130000000000000000e+02,1.040000000000000000e+02
2.495636798756193286e+01,3.371663595120310219e+01,1.927888298645048337e+01,1.530000000000000000e+02,1.480000000000000000e+02,1.450000000000000000e+02
2.879757155350068487e+01,1.918610215469488978e+01,1.636037666614181774e+01,1.170000000000000000e+02,1.080000000000000000e+02,1.030000000000000000e+02
2.932931429106387000e+01,3.410340105612420558e+01,2.420424143302457054e+01,1.030000000000000000e+02,8.800000000000000000e+01,6.500000000000000000e+01
2.843274048607236892e+01,3.487400429980849026e+01,2.594906064086800157e+01,3.600000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01
2.719707773940250206e+01,3.109374684973110448e+01,2.893635644724579237e+01,8.700000000000000000e+01,7.000000000000000000e+01,6.000000000000000000e+01
2.242980749979928135e+01,3.644231271353751822e+01,2.852529059107072484e+01,5.600000000000000000e+01,4.200000000000000000e+01,3.400000000000000000e+01
3.154846326529785117e+01,3.283849690024939605e+01,2.459026927785505379e+01,6.200000000000000000e+01,5.900000000000000000e+01,5.500000000000000000e+01
2.071861099520046068e+01,3.644212884196767277e+01,1.849981569273919391e+01,1.360000000000000000e+02,1.260000000000000000e+02,1.190000000000000000e+02
2.435467588209098722e+01,3.609188174592166831e+01,6.936360453148475713e+00,1.190000000000000000e+02,1.100000000000000000e+02,1.060000000000000000e+02
3.164354473154777025e+01,3.096342651270171942e+01,1.307799733514595353e+01,1.280000000000000000e+02,1.180000000000000000e+02,1.160000000000000000e+02
2.497364468596742526e+01,3.583580313691069819e+01,7.878877696298541622e+00,1.370000000000000000e+02,1.310000000000000000e+02,1.190000000000000000e+02
8.946674886941291760e+00,3.194433400446459359e+01,1.706433598619229031e+01,2.460000000000000000e+02,2.300000000000000000e+02,2.040000000000000000e+02
2.938320575186698846e+01,2.782774136522549924e+01,1.951375945088350861e+01,7.900000000000000000e+01,6.000000000000000000e+01,4.600000000000000000e+01
2.823290770678807604e+01,3.264147993506984591e+01,1.816224684847513515e+01,1.630000000000000000e+02,1.540000000000000000e+02,1.460000000000000000e+02
1.638952636042774103e+01,3.606038472441551335e+01,1.673585903602239000e+01,1.030000000000000000e+02,8.100000000000000000e+01,5.700000000000000000e+01
2.260709316613740683e+01,3.780074241401771218e+01,2.357955460094937195e+01,9.100000000000000000e+01,7.900000000000000000e+01,5.600000000000000000e+01
2.815571819769122186e+01,3.240460028554517891e+01,1.645743928378389853e+01,5.000000000000000000e+01,3.800000000000000000e+01,3.100000000000000000e+01
2.908144874828642656e+01,3.213126403351181182e+01,1.907730698866039631e+01,1.290000000000000000e+02,1.190000000000000000e+02,1.110000000000000000e+02
2.666416192945800390e+01,2.705824159604641821e+01,2.765751816158413234e+01,8.800000000000000000e+01,7.400000000000000000e+01,6.100000000000000000e+01
1.950370318260492297e+01,3.816728501455313705e+01,9.061009089561425256e+00,2.150000000000000000e+02,1.920000000000000000e+02,1.800000000000000000e+02
1.295659219025011311e+01,2.998496737320447281e+01,1.937039316322708160e+01,7.400000000000000000e+01,5.700000000000000000e+01,4.700000000000000000e+01
